Feature,imbalance_prices - Long_t+15min,imbalance_prices - Short_t+15min,imbalance_volumes - value_t+15min,imbalance_prices - Long_t+30min,imbalance_prices - Short_t+30min,imbalance_volumes - value_t+30min,imbalance_prices - Long_t+45min,imbalance_prices - Short_t+45min,imbalance_volumes - value_t+45min,imbalance_prices - Long_t+60min,imbalance_prices - Short_t+60min,imbalance_volumes - value_t+60min,imbalance_prices - Long_t+75min,imbalance_prices - Short_t+75min,imbalance_volumes - value_t+75min
10m_wind_speed_std_t-120min,0.009268703255380387,0.006797985224165131,0.00224503358232937,0.008343417116713681,0.009235542826412712,0.0029175732227195114,0.0049725583756357996,0.0022552500439715004,0.0031254419772030815,0.004569444312601263,0.005633661563866553,0.0021715695106140627,0.008401413430294269,0.0019907905207481916,0.003186153170646776
wind_and_solar_forecast - Wind Onshore_t-120min,0.0026458213585510747,0.00281727001684294,0.0034479576733574503,0.004582808778253821,0.0015309608025709167,0.00714134731417289,0.0024231692823636877,0.005320751681099864,0.005532647674775944,0.0023862401874258695,0.0033768108344465874,0.004966387447591842,0.004214068715509484,0.004014919412873951,0.0023329597060628656
ssrd_mean_j_m2_t-120min,0.014134628746975068,0.009295971310195454,0.0018965632223453212,0.014602683055360104,0.011219270659406902,0.004555538528888064,0.015630172430799574,0.015403703194271657,0.005179061719855326,0.017659591382311192,0.015884824079519605,0.0037090071155180338,0.018185846778331325,0.020843559547502083,0.0071128152840828985
ssrd_std_j_m2_t-120min,0.009380731583711168,0.011419362443790305,0.011483530034476644,0.010230636676373252,0.013514519913226707,0.00771569508297398,0.007645764092703757,0.007391707821108867,0.0067386119833354316,0.009108965277839162,0.00939395009105283,0.0025286261943797397,0.0091517106403262,0.0019517968337947594,0.007477942563557008
intraday_wind_and_solar_forecast - Wind Onshore_t-105min,0.012725306638409165,0.013508118913487124,0.002890632415039363,0.009237035791025847,0.010142744832893185,0.0032317689120427533,0.011967216643708525,0.009891602792780759,0.00884294028935983,0.010748387229374202,0.00938865229744374,0.0027679586296329717,0.009514411126481718,0.011605510372719436,0.005610756255051455
100m_wind_speed_mean_t-105min,0.0031909776509892254,0.0032749959192751705,0.004481700676300534,0.003179445430618216,0.0029819509879230282,0.004203982515990901,0.0024874696276510804,0.002280931384644646,0.0028224202121200507,0.003395645610638894,0.0022789734191158003,0.0056235268488380825,0.005110245942478287,0.006611220648635936,0.002971801254697766
10m_wind_speed_mean_t-105min,0.003876596726993739,0.005962451882315918,0.009755322024386259,0.003939668289431211,0.006199555381368555,0.01424483217168563,0.003663964647847024,0.005145285733030505,0.007713740130235323,0.0068374102490925,0.0032674700962456883,0.008386616641521414,0.0044151848100482316,0.002401357339180322,0.007283456018427387
100m_wind_speed_std_t-105min,0.0019136988016138048,0.004079838380448564,0.006319470604434173,0.0019384586446972206,0.0037007953480497234,0.0039122599887250545,0.0038690854136821146,0.006315972460257399,0.003940556776650993,0.003324831710503986,0.00441547451851875,0.005944778259688747,0.0029610544479515967,0.0037753126625439106,0.008428080011937709
10m_wind_speed_std_t-105min,0.0024544472832699286,0.002796137405009176,0.0027973167900854604,0.0026978083367959014,0.00349533213462928,0.0025826735022765205,0.0018387262808319065,0.0021131574286755495,0.002631266169431001,0.002383803397910924,0.0016433603938107808,0.003340560343574907,0.007004436438339326,0.001781800492944967,0.002972449219902046
wind_and_solar_forecast - Wind Onshore_t-105min,0.01311739738099277,0.010509492472054262,0.0030607244137281667,0.007968707590629492,0.01568830389230425,0.003308695865735672,0.012020632534709875,0.0128162209656075,0.004720645056899229,0.022630970462538244,0.016465797104399826,0.0037791916411893,0.016493576204331475,0.018027335766295435,0.003601271665516833
ssrd_mean_j_m2_t-105min,0.004821079864934291,0.01210516275757982,0.003600791865877909,0.008514003014774061,0.008074384139292306,0.003566636366354942,0.008688092859907556,0.00617580895131141,0.00224260270214927,0.0020702219832101037,0.0030870325025862256,0.0030088499496074518,0.004875713437222658,0.004132361631383901,0.004876397104801072
ssrd_std_j_m2_t-105min,0.006238668650821637,0.002075537954835454,0.0037949369627431223,0.0019511454125895398,0.003553510891391852,0.003479206098421855,0.0026729524536240204,0.002407742945355494,0.004741943502731374,0.003062692795617295,0.005132531538617968,0.0075072764451570035,0.0075776019257755255,0.007166371909559984,0.002788887157909585
intraday_wind_and_solar_forecast - Wind Onshore_t-90min,0.006256192873705004,0.005434838897670488,0.0037895715033118903,0.005952800067698263,0.004038780861838859,0.004378359690541402,0.005701681212936819,0.005404340200195292,0.003836826568264769,0.0072947330303286435,0.008152244996534136,0.002850105285985592,0.00921337078712895,0.007361058653261352,0.0037655818381863355
100m_wind_speed_mean_t-90min,0.0020585754012299733,0.0015272851534473375,0.0031649614205234685,0.002124387475432286,0.005249703149266225,0.003276892657593635,0.0028749236221333376,0.0030299075351595092,0.0030769992878131236,0.0020619116636189576,0.0029937644984022425,0.0022353264736726716,0.00245040462709585,0.002922457709119044,0.003894866010188707
10m_wind_speed_mean_t-90min,0.0024682380067069403,0.0031304668441734973,0.0028258695830329543,0.002440397645412304,0.005102316651673619,0.006255222869811405,0.002153454383069402,0.0030475502208591933,0.008414012846755213,0.002929778755531629,0.0029472811805917446,0.0034716669152403483,0.004268064863825203,0.002458873718761538,0.00599829787597264
100m_wind_speed_std_t-90min,0.004813628993816565,0.003297442603347008,0.0046827214886705805,0.0022575217138610243,0.003230602112615088,0.0029205026929957968,0.0030328474022276166,0.00456157650672958,0.004681774726660933,0.0030402152573003605,0.008106564918714866,0.004273009251224721,0.007655197115163901,0.007960167409895804,0.0017523827260692998
10m_wind_speed_std_t-90min,0.0043238623015240596,0.0029902361452332116,0.0063280276449258965,0.003742675779411101,0.0021123579551844502,0.005031296089960961,0.004321501822829305,0.004612535872311128,0.007266427233897047,0.0023147835451891295,0.002815168805241228,0.004903227928444722,0.0024198913075324526,0.003567885717662648,0.00613094908840867
wind_and_solar_forecast - Wind Onshore_t-90min,0.0033121965463778907,0.004497305954434068,0.0031257259348676596,0.0020362467270670097,0.004268994446167199,0.003223859159326821,0.002008859413547725,0.002050558753526275,0.004262418902801073,0.0024267499365300863,0.0018490224692932315,0.0053888763611448665,0.003073550038689973,0.004752377183358476,0.002448178094754439
ssrd_mean_j_m2_t-90min,0.011687850241942214,0.009974887298934391,0.010286592667780496,0.012166328676510602,0.012954887228173902,0.006269122927620629,0.011759143015544395,0.011049295142816846,0.005473074446818373,0.011426445090306459,0.011506891617907968,0.003581031200781581,0.01253206851577852,0.013525370651856064,0.0038929204608848522
ssrd_std_j_m2_t-90min,0.010038413029377807,0.008056674816834856,0.011479792052816037,0.0043837155592646015,0.005053807022661545,0.012388480980262103,0.002054653921610225,0.007233948652366962,0.005189798653853358,0.004961673240423352,0.005619683875629562,0.014431201920844615,0.012013266973895952,0.010860911153635243,0.010143086079413478
intraday_wind_and_solar_forecast - Wind Onshore_t-75min,0.008877549722790718,0.011225236297284481,0.011341896574416751,0.010744381625190726,0.0107361468605759,0.009245769785877201,0.006638786787938443,0.005095691905010881,0.008324286637008753,0.0064585528788784355,0.0020608557229920732,0.005172242710359569,0.006350723979499889,0.008415744984468574,0.007546136978990034
